-742	-269	-281
-682	-371	-111
-677	-308	34
-754	-257	259
-635	-30	331
-487	49	191
-574	-50	74
-531	21	197
-605	-81	175
-795	-192	-65
-687	-167	68
-660	-235	90
-676	-91	78
-698	57	81
-764	-35	56
-809	-193	67
-714	-174	-33
-717	-105	-201
-642	-8	-111
-678	144	30
-727	40	117
-716	35	51
-674	15	134
-651	-98	221
-563	-53	363
-699	58	163
-652	76	272
-578	-15	361
-548	-122	339
-610	-191	352
-594	-174	331
-749	-54	285
-604	100	368
-566	88	478
-577	-87	235
-655	-128	-119
-758	-142	-281
-701	-220	-118
-625	-219	71
-696	-21	-25
-685	59	-63
-650	-120	-37
-663	-349	-54
-633	-344	128
-709	-294	256
-630	-31	380
-510	-21	333
-511	0	110
-469	114	87
-494	87	327
-642	64	402
-616	37	463
-533	17	291
-611	59	65
-613	111	47
-588	148	194
-732	67	192
-743	217	107
-621	242	91
-570	217	61
-556	370	96
-708	104	121
-693	259	112
-609	54	138
-665	132	18
-556	315	-12
-573	178	-119
-682	255	-198
-658	20	8
-529	-9	-82
-666	197	-506
-623	210	-708
-501	312	-379
-488	423	-138
-507	397	-60
-571	442	-69
-586	271	28
-404	389	354
-425	501	604
-489	497	511
-557	477	541
-530	440	575
-480	313	699
-566	378	615
-616	443	709
-420	379	843
-469	516	743
-515	574	626
-385	643	741
-485	633	578
-367	680	549
-375	740	613
-413	704	680
-423	710	880
-401	667	933
-458	570	848
-332	550	595
-367	570	531
-345	589	622
-365	480	753
-430	449	813
-389	602	736
-347	626	852
-399	774	1241
-371	813	1807
-383	894	2248
-395	893	2357
-381	808	2084
-398	844	2137
-465	689	2136
-569	347	1885
-698	233	1294
-738	75	543
-777	-25	198
-688	83	-82
-688	215	-481
-725	396	-693
-726	469	-699
-678	447	-507
-807	567	-408
-793	789	2
-657	635	321
-673	602	541
-791	522	299
-982	387	-238
-1116	237	-604
-1189	176	-1161
-1285	307	-1586
-1382	456	-1987
-1394	631	-2621
-1516	669	-3064
-1489	610	-3386
-1538	659	-3567
-1463	572	-3511
-1418	501	-3450
-1466	675	-3179
-1391	632	-2547
-1343	710	-1767
-1334	555	-999
-1259	498	-410
-1202	485	97
-1051	416	518
-889	465	933
-742	707	1119
-825	718	1383
-617	710	1909
-464	567	1815
-548	279	1401
-748	462	1921
-561	380	2650
-438	164	2719
-554	396	2177
-770	376	2432
-617	264	2819
-865	97	2418
-1058	121	1878
-1044	286	1571
-973	260	1283
-1122	212	1139
-1233	391	1261
-1036	448	1348
-851	133	1020
-894	219	693
-982	575	552
-855	339	1093
-266	298	1555
-138	471	1014
-170	414	355
133	511	546
220	428	180
-122	284	-335
-371	399	-731
-535	675	-1230
-812	569	-1503
-907	376	-1566
-1333	386	-1400
-1813	473	-1564
-1962	671	-1698
-1793	617	-1506
-1799	594	-1207
-1550	765	-844
-1180	767	-531
-1023	819	-951
-1055	1106	-1586
-872	1030	-1808
-687	737	-2113
-651	658	-2439
-747	295	-2552
-856	18	-2276
-857	-185	-1968
-856	-569	-1600
-740	-631	-1448
-592	-623	-1018
-604	-433	-125
-704	-337	547
-706	-245	835
-497	-57	907
-434	34	1130
-343	233	1743
-347	259	2103
-381	247	2174
-293	230	2000
-204	-58	1821
-246	-321	1828
-265	-516	1930
-334	-860	2043
-290	-788	1955
-119	-400	1944
-57	-392	1841
-132	-262	1588
-190	-76	1224
-293	29	1085
-158	-12	945
-128	108	861
-94	266	820
-208	-7	633
-213	115	528
-255	59	171
-159	-20	37
-196	9	89
-155	213	25
-195	341	-70
-255	256	-300
-154	340	-337
-122	312	-367
-123	252	-413
-188	201	-441
-148	486	-638
-204	279	-899
-174	336	-904
-245	106	-729
-237	-26	-567
-310	39	-632
-358	-18	-7
