-614	-801	158
-470	-780	270
-476	-866	412
-347	-895	396
-497	-782	319
-368	-581	427
35	-14
-512	-671	161
-585	-709	149
-614	-801	158
-470	-780	270
-476	-866	412
-347	-895	396
-497	-782	319
-368	-581	427
-440	-661	442
-285	-600	496
-472	-442	201
-519	-552	194
-461	-457	295
-375	-484	224
-393	-513	-43
-406	-498	-307
-367	-361	-331
-450	-445	-265
-339	-434	-250
-458	-341	-347
-422	-378	-466
-509	-329	-383
-438	-375	-237
-587	-452	-198
-515	-450	-205
-556	-528	-281
-472	-508	-196
-398	-530	-45
-437	-478	131
-340	-534	219
-416	-605	99
-367	-608	-132
-433	-451	-151
-334	-384	91
-425	-324	58
-283	-225	-103
-313	-265	-170
-237	-324	-21
-211	-353	153
-275	-307	15
-277	-251	-269
-289	-219	-329
-198	-308	-233
-311	-222	-198
-292	-247	-214
-425	-355	-264
-354	-474	-60
-366	-474	53
-364	-535	189
-463	-684	148
-464	-700	211
-363	-827	349
-391	-931	335
-383	-673	101
-511	-604	26
-328	-729	287
-327	-634	233
-344	-637	38
-350	-730	-8
-358	-662	-2
-331	-526	-195
-361	-577	-311
-327	-548	-328
-358	-411	-201
-300	-508	-57
-349	-545	-184
-352	-584	-337
-321	-511	-358
-352	-566	-233
-273	-552	-173
-391	-541	-160
-390	-583	-173
-392	-604	-94
-316	-695	88
-406	-613	114
-363	-618	207
-354	-613	168
-325	-616	238
-262	-606	322
-281	-567	324
-229	-502	321
-246	-429	269
-209	-474	335
-229	-376	394
-227	-440	380
-223	-407	261
-288	-319	158
-218	-360	98
-288	-443	174
-225	-440	75
-276	-319	-128
-256	-350	-255
-263	-366	-239
-257	-315	-200
-279	-252	-233
-316	-314	-237
-302	-342	-213
-341	-303	-176
-291	-449	24
-321	-425	14
-292	-357	-58
-295	-312	-209
-265	-204	-198
-244	-262	-189
-292	-212	-128
-229	-258	-191
-255	-242	-405
-275	-361	-441
-287	-293	-242
-249	-423	20
-266	-435	-9
-344	-420	-178
-246	-378	-343
-273	-224	-306
-198	-212	-154
-195	-150	-72
-199	-153	-129
-216	-173	-272
-148	-57	-155
-175	-171	-35
-171	-158	9
-180	-138	-193
-289	-179	-332
-217	-225	-180
-193	-220	48
-243	-278	38
-282	-279	-21
-278	-261	1
-213	-247	98
-228	-254	177
-190	-167	150
-237	-265	35
-201	-134	183
-197	-13	205
-211	-119	230
-239	-47	124
-207	55	212
-223	-85	310
-240	-119	311
-239	-61	205
-275	-62	84
-267	-132	95
-263	-125	167
-284	-145	174
-304	-211	107
-297	-213	65
-294	-167	38
-308	-117	162
-292	-107	180
-291	-68	32
-316	19	-45
-341	34	-62
-359	97	50
-346	77	91
-353	99	32
-316	132	21
-256	-19	65
-269	4	122
-303	-53	81
-241	-132	33
-302	-89	-25
-309	-15	43
-306	-104	125
-317	-88	86
-279	-15	29
-248	-142	-61
-259	-104	-24
-317	-61	39
-318	20	184
-287	-10	193
-331	-62	167
-287	-92	226
-271	-130	188
-325	-164	142
-279	-29	129
-279	-101	112
-286	-75	143
-322	-92	148
-307	-19	143
-235	30	24
-226	-57	26
-243	-61	33
-190	10	82
-275	-11	67
-276	38	-19
-286	8	-136
-300	0	-101
-296	27	-18
-269	44	186
-260	-69	169
-259	36	83
-247	-31	161
-213	-64	262
-211	31	231
-246	47	96
-211	68	59
-197	74	119
-216	105	113
-247	-2	64
-247	59	-41
-267	95	-112
