268	-263	-178
69	-25	-60

633	-152	-75
479	-149	36
387	-129	126
279	-41	122
182	-64	13
122	-34	-107
123	67	-71
80	53	-43
27	-3	-34
39	-25	-60
71	-34	-95
192	-87	-112
349	-145	-78
447	-82	-81
559	-95	-85
752	-155	-85
877	-200	-139
963	-228	-160
987	-259	-161
961	-243	-110
947	-232	-61
908	-180	-70
842	-154	-155
754	-142	-195
620	-206	-152
547	-190	-122
446	-189	-170
418	-163	-197
422	-78	-226
440	-41	-242
470	-37	-206
501	-77	-134
555	-142	-80
653	-138	-57
732	-138	-93
802	-97	-128
864	-148	-67
924	-201	-37
948	-224	-35
962	-206	-13
990	-235	9
1012	-168	-38
1027	-149	-119
995	-168	-187
945	-163	-177
943	-236	-128
906	-263	-138
875	-279	-226
916	-198	-247
877	-220	-263
873	-202	-290
842	-183	-283
844	-229	-297
812	-176	-255
852	-189	-221
858	-258	-198
864	-150	-160
865	-191	-134
892	-174	-164
867	-228	-226
841	-239	-240
820	-166	-179
765	-245	-230
772	-150	-172
798	-138	-145
769	-216	-70
757	-169	-149
726	-172	-226
735	-151	-279
759	-135	-353
729	-139	-288
741	-110	-323
692	-131	-307
700	-178	-236
722	-127	-175
730	-105	-146
679	-182	-252
658	-77	-242
607	-125	-261
538	-128	-194
515	-89	-88
512	-79	-94
538	-88	-92
593	-89	-83
601	-161	-177
607	-150	-252
570	-178	-317
576	-191	-276
598	-166	-209
568	-186	-246
547	-232	-194
560	-232	-143
545	-283	-110
464	-260	-99
444	-242	-112
457	-289	-49
404	-334	-68
361	-243	0
349	-277	75
333	-192	96
324	-188	-67
317	-221	-113
276	-302	-160
269	-299	-204
258	-238	-194
247	-276	-214
262	-291	-180
312	-350	-233
328	-387	-287
293	-349	-267
299	-382	-241
259	-456	-193
262	-456	-97
236	-461	-34
175	-446	-58
70	-463	-102
93	-468	-108
63	-484	-68
19	-603	-127
-45	-661	-138
-46	-631	-154
-52	-589	-113
34	-540	-106
75	-560	-103
30	-585	-181
31	-640	-183
1	-614	-133
7	-647	-103
-10	-678	-115
-30	-716	-104
-59	-627	-89
-82	-625	-105
-156	-592	23
-173	-600	95
-188	-695	81
-287	-717	-171
-368	-716	-282
-365	-712	-85
-341	-641	26
-370	-637	10
-391	-725	-138
-376	-728	-157
-338	-766	-103
-361	-810	-7
-406	-799	10
-421	-690	-89
-398	-654	-228
-382	-704	-173
-370	-659	-91
-449	-728	-101
-514	-812	-178
-530	-838	-272
-576	-866	-318
-554	-783	-295
-536	-734	-189
-572	-781	-195
-592	-817	-280
-602	-741	-381
-659	-825	-314
-641	-905	-127
-631	-896	-37
-661	-792	-99
-630	-745	-108
-634	-749	-99
-640	-756	-35
-668	-797	-36
-720	-829	-104
-712	-780	-78
-675	-789	136
-671	-736	215
-671	-686	105
-691	-704	-30
-688	-762	-22
-712	-743	5
-696	-782	33
-708	-737	-6
-712	-672	-84
-709	-683	-23
-723	-693	-3
-700	-670	9
-696	-739	39
-742	-775	1
-703	-756	-10
-717	-746	78
-683	-613	149
-663	-571	194
-575	-426	90
-681	-469	-1
-651	-498	111
-675	-502	136
-708	-454	-12
-686	-520	-89
-651	-439	-209
-723	-438	-249
-651	-517	-199
-689	-522	-103
-692	-582	-154
-694	-691	-153
-651	-669	-166
-615	-597	-176
-621	-579	-105
-585	-431	-106
-544	-427	-83
-567	-403	-138
-575	-318	-142
-547	-241	8
-538	-155	134
-556	-90	149
-528	-20	35
-567	-65	-82
-560	-83	20
-549	-142	95
-600	-113	48
-608	-171	60
-574	-207	-34
-620	-181	-50
-598	-262	79
-616	-259	163
-633	-247	93
-604	-172	82
-575	-211	-7
-604	-116	-4
-577	-103	44
-585	-110	120
-579	-20	109
-567	-17	94
-639	-49	128
-631	-127	183
-595	-120	302
-620	-124	219
-626	-42	88
-583	-23	147
-591	19	284
-613	86	326
-686	59	314
-734	102	273
-769	167	341
-790	196	398
-809	199	416
-854	199	332
-835	149	150
-837	120	86
-772	149	34
-717	206	69
-695	201	35
-647	175	34
-621	157	77
-604	203	70
-603	149	55
-542	278	118
-483	239	60
-531	286	-30
-541	285	87
-538	279	296
-522	329	463
-487	366	506
-419	358	500
-471	485	358
-434	555	224
-457	525	114
-513	365	190
-452	476	134
-480	525	-26
-540	432	-120
-513	544	-67
-526	479	46
-564	403	137
-499	413	-6
-591	579	-48
-545	511	145
-523	485	420
-461	419	327
-551	417	144
-489	603	153
-493	469	236
-449	561	442
-414	680	549
-356	566	443
-420	635	416
-416	514	423
-342	698	486
-417	764	368
-463	607	330
-353	893	405
-409	752	332
-418	719	298
-465	860	179
-418	834	122
-344	919	248
-308	1039	159
-388	903	65
-382	965	227
-347	870	312
