-226	-475	248
6
-632	554	308
-663	503	206
-679	597	2400
-752	468	221
-779	509	203
-737	476	217
-690	477	268
-718	528	230
-710	478	276
-632	554	308
-663	503	206
-679	597	240
-652	640	344
-669	658	371
-643	694	225
-742	780	90
-794	840	138
-805	760	247
-799	874	148
-705	888	-12
-627	741	18
-595	702	175
-589	721	175
-495	722	69
-218	648	-58
-41	537	2
-38	665	-22
-48	676	13
-8	540	116
92	669	17
20	626	-97
-110	673	-64
-239	781	121
-338	788	265
-343	834	153
-345	798	9
-380	797	-66
-419	729	89
-333	754	148
-255	777	53
-230	690	-64
-131	667	-126
-52	739	-50
-63	755	24
-57	662	128
-76	723	151
-79	836	29
-126	847	151
-129	750	287
-162	889	233
-233	789	265
-164	740	419
-92	828	476
-122	752	470
-65	741	550
-40	678	465
-91	699	401
-15	749	456
-33	808	338
-50	867	263
-17	817	303
-78	865	283
-50	875	235
-95	810	107
-113	830	102
-81	833	59
-91	746	226
-93	750	356
-62	758	233
-26	808	196
-4	806	209
-76	746	168
-58	805	170
-51	891	108
-125	883	68
-199	785	149
-182	868	194
-217	885	98
-347	711	79
-305	822	168
-318	848	157
-455	768	-46
-531	842	-38
-534	818	-61
-584	903	-58
-582	828	-135
-531	970	-165
-467	855	-67
-390	897	34
-363	913	80
-304	673	148
-236	822	194
-230	817	100
-242	712	94
-205	751	191
-216	725	244
-223	677	143
-270	763	-10
-291	742	-36
-254	800	46
-304	719	12
-355	800	94
-326	868	141
-305	810	177
-278	832	159
-273	727	137
-292	728	123
-291	723	109
-266	746	145
-296	655	89
-251	683	40
-281	644	5
-257	603	98
-258	599	-12
-262	704	-64
-270	685	-115
-219	684	16
-230	617	10
-257	759	-96
-240	677	-76
-231	654	41
-246	624	24
-239	643	14
-250	578	40
-253	568	23
-236	605	77
-250	609	11
-206	555	24
-199	501	-102
-233	633	-213
-225	514	-313
-215	502	-223
-187	571	-120
-229	561	-228
-259	559	-172
-264	620	31
-194	643	287
-215	671	268
-294	715	65
-351	712	245
-405	701	341
-535	699	384
-575	830	371
-559	722	423
-522	659	425
-559	661	348
-591	595	457
-503	599	566
-516	602	314
-522	621	390
-476	713	477
-520	729	468
-524	678	375
-529	763	209
-556	693	52
-551	674	81
-547	660	58
-594	642	-16
-573	597	155
-568	723	222
-480	608	95
-585	575	-6
-581	630	110
-555	594	280
-556	473	229
-599	590	77
-545	585	111
-617	506	258
-546	525	324
-533	617	206
-553	603	-69
-607	411	-52
-564	589	177
-605	582	331
-547	462	350
-561	526	82
-556	471	46
-577	407	147
-589	415	196
-589	374	192
-578	360	99
-531	268	15
-489	236	93
-439	288	173
-362	273	61
-289	225	10
-162	290	-26
-5	285	14
-4	237	22
-2	212	17
88	267	68
156	249	55
156	157	55
198	220	147
198	175	153
205	51	162
191	109	108
245	217	164
296	158	237
234	90	126
200	101	73
260	142	59
246	142	-9
270	194	111
247	137	96
245	121	27
221	154	-15
267	183	40
263	83	113
266	92	212
249	147	139
277	175	188
