
-38	157	30
39	269	37
-27	80	-77
-45	169	-117
15	256	-67
17	165	-114
-8	141	-263
7
-18	222	-30
-75	138	-65
-55	113	45
-38	157	30
39	269	37
-27	80	-77
-45	169	-117
15	256	-67
17	165	-114
-8	141	-263
-83	229	-192
-72	161	-75
-78	59	48
-71	133	36
-72	97	-113
-83	107	-136
-122	178	86
-37	-11	190
3	43	250
-35	114	23
-28	-18	51
-6	-6	251
49	88	394
50	144	217
-63	19	76
-68	29	152
-73	111	381
3	141	342
-94	63	49
-137	134	-13
0	224	82
-47	85	117
-42	15	67
-121	20	-125
-81	64	-192
-32	-104	-71
50	-8	58
-46	80	-42
-84	-39	-175
-83	53	-281
1	43	-124
-90	-42	-6
-91	22	25
-138	83	-82
-113	146	-126
-78	75	-89
27	73	149
-89	133	139
48	118	171
-78	-119	-31
28	85	-88
88	104	25
-19	-56	108
-39	195	185
32	224	67
2	10	-125
-39	-13	-44
19	67	34
-42	81	34
-105	-10	-170
-59	40	-275
-7	2	-112
-13	36	5
-21	-40	8
-12	59	24
-11	-7	-136
27	-85	-149
-13	79	-122
0	1	-75
-103	-119	-28
-116	50	-65
52	-35	-8
-32	-153	-170
-125	-71	-180
-30	76	-48
-115	-6	-30
0	80	68
40	-20	106
-102	5	0
-99	-34	-49
-37	-106	63
-81	19	-50
3	-36	42
0	-82	51
-79	19	5
-102	-88	75
-37	19	161
-51	-93	198
42	40	144
-41	-14	44
-55	122	28
-26	0	44
-36	72	13
-99	-62	-82
-67	1	-22
-177	38	-114
-110	-36	2
-131	-2	-8
-85	15	21
-44	-104	-103
-13	-81	-31
-45	-34	-34
-2	2	-32
7	-129	-17
-15	22	81
41	-36	218
-38	125	76
-112	-6	14
-55	103	148
-77	69	261
-87	177	198
-64	19	-44
-187	103	-25
6	322	93
-28	-67	26
-91	87	-57
-86	202	-55
0	11	107
-54	98	93
-79	-126	34
-42	133	110
-118	-5	12
-56	-33	70
-115	-77	-30
-105	8	-67
-131	22	-85
-142	-80	-25
-162	-68	82
-101	-42	100
-127	51	14
-93	139	-28
-208	51	65
-287	55	102
-191	163	194
-278	125	11
-413	131	-36
-225	146	224
-316	76	149
-231	125	85
-224	92	48
-319	-69	108
-197	77	182
-147	-7	263
-208	36	-21
-187	-32	64
-126	107	83
-215	62	-121
-154	26	-70
-234	46	-58
-212	76	12
-182	-137	26
-179	101	-30
-211	41	27
-179	-65	173
-208	35	102
-233	118	117
-194	-13	111
-123	144	147
-153	149	144
-219	0	121
-218	150	77
-194	102	-28
-173	76	67
-216	68	19
-220	55	105
-181	104	51
-203	67	18
-238	-90	-4
-192	165	12
-262	-37	36
-221	15	-88
-200	112	-35
-223	48	-11
-190	140	180
-87	84	159
-241	4	-35
-228	50	41
-133	60	180
-224	86	161
-216	54	227
-56	244	90
-264	26	38
-181	65	103
-196	39	141
-137	164	117
-179	-35	20
-143	53	32
-161	135	-3
-126	64	140
-205	-31	82
-195	62	15
-191	6	29
-158	5	33
-172	37	-65
-140	150	14
-174	157	-4
-157	-4	-23
-113	125	78
-161	42	102
-218	-45	91
-175	156	59
-109	177	142
-123	54	185
-130	58	263
-89	195	294
-165	75	113
-145	66	11
-125	127	139
-110	142	163
-64	141	98
-151	-7	53
-197	126	58
-182	113	188
-110	-18	245
-161	164	82
-163	11	16
-134	113	108
-146	159	55
-151	17	-17
-142	193	39
-132	36	-52
-84	72	58
-80	140	-51
-101	135	-19
-103	118	33
-130	111	-39
-82	195	-11
-61	108	92
-146	163	140
-56	191	179
-104	193	-1
-75	155	-70
-56	156	32
-65	260	-1
-75	84	-52
-53	87	-77
-67	55	-45
-47	156	-24
-92	-39	-26
-71	109	190
-56	60	212
-107	-22	90
-108	49	46
-101	93	57
-60	43	105
-19	38	127
-64	82	185
55	112	125
-34	16	72
-32	24	55
-96	131	105
-16	102	75
-98	0	40
-83	174	156
-62	-12	173
-33	121	206
-40	119	166
36	121	129
57	37	132
153	150	146
106	68	81
142	98	88
169	15	72
200	11	-26
103	18	-50
117	-55	36
139	0	174
177	-28	74
174	-151	16
162	58	49
187	116	116
160	22	108
176	88	-14
219	31	-120
112	0	-27
199	29	49
188	-11	26
168	-59	-52
191	16	86
152	-25	106
151	-69	144
170	14	75
143	-18	118
157	74	116
207	102	127
196	17	121
207	153	91
219	84	65
202	-13	-7
187	-119	10
220	64	-16
201	29	-6
139	-47	-6
149	-60	74
231	34	7
75	-80	-27
163	-2	-49
140	26	-43
169	16	-53
126	-110	-59
138	60	-47
143	67	-89
120	-142	-98
102	-66	-56
185	178	-15
8	-231	60
66	39	163
91	44	221
17	-82	186
48	115	203
108	49	250
56	40	153
104	91	134
164	22	-21
68	12	6
134	-65	-9
70	1	9
142	-4	43
71	-161	63
179	172	85
96	-35	9
136	-82	15
58	18	-69
180	-8	-18
83	-140	-102
136	76	-2
152	-38	-15
117	-86	-21
138	-25	71
159	-49	-13
88	91	31
53	-32	187
-107	7	587
-119	7	807
-39	5	1044
-60	-68	1201
-69	-113	1396
-63	32	1719
-119	-72	1819
47	-96	1917
9	6	1944
-21	-4	1796
-67	-186	1882
-97	-92	1781
-84	20	1562
-120	-139	1401
-95	-111	1224
-123	-3	990
-138	-96	639
-3	-197	359
98	-89	89
131	-126	-148
146	-137	-183
111	-180	-211
20	-134	-271
-10	-58	-392
-124	-86	-467
-117	-15	-718
-224	96	-1094
-569	-53	-1201
-347	470	-730
-154	207	-560
-155	236	-899
-173	274	-1322
-95	212	-1369
-39	121	-1179
80	110	-1100
57	179	-1164
28	53	-1180
108	155	-1259
53	195	-1206
63	14	-898
160	149	-566
113	128	-459
81	137	-541
170	32	-634
234	66	-529
207	-26	-384
259	-123	-168
233	-10	-117
234	-28	-175
362	-68	-38
311	-189	90
264	-233	309
236	-241	385
456	-330	234
432	-208	-132
307	-192	-384
383	-135	-115
460	42	-41
378	-33	-257
464	-58	-345
421	-124	-530
342	-171	-591
442	-127	-626
304	-193	-717
367	-197	-698
375	-293	-629
350	-202	-764
299	-320	-758
307	-284	-779
365	-91	-843
403	-167	-942
318	-48	-835
452	-42	-848
454	96	-1108
375	56	-1547
418	109	-1428
563	107	-1197
527	-24	-1240
402	-16	-1452
423	21	-1507
525	-201	-1145
560	-112	-814
583	-58	-614
516	-184	-548
517	48	-731
632	-97	-652
733	-87	-417
668	16	-250
660	-45	-169
669	46	-311
691	16	-327
770	-75	-84
805	-133	95
703	-266	69
693	-217	53
735	-235	-29
864	-276	-161
804	-152	-39
364	-299	298
622	-218	811
791	-171	796
566	-71	438
695	-191	890
633	-187	1367
533	-258	1562
621	-286	1692
708	-120	1625
653	-177	1619
723	-299	2103
681	-217	2008
757	-390	1573
749	-382	1177
825	-219	999
880	-135	985
722	-158	806
631	-68	601
671	-153	394
586	-162	99
549	-237	-95
510	-358	-134
479	-109	-379
417	-112	-566
445	-196	-799
235	142	-710
427	-231	-274
389	-252	153
491	-159	105
459	-97	3
475	27	-39
428	-128	209
565	-63	249
479	-49	71
450	-192	-7
416	0	95
440	65	157
507	-15	147
548	-45	137
545	100	-108
466	13	-43
407	-121	132
456	81	233
527	201	24
403	-130	-149
451	-43	-32
466	60	-27
384	-133	-149
315	-71	-229
383	-4	-231
494	-22	-140
346	-159	-194
284	-158	-133
351	-35	-164
266	-158	-243
290	-124	-223
299	-135	-251
412	1	-319
289	-84	-407
143	-316	-383
265	-90	-263
302	-59	-363
289	-174	-426
